"Date","Price","Open","High","Low","Vol.","Change %"
"06/09/2015","5,613.83","5,647.31","5,654.12","5,613.83","","-0.59%"
"06/08/2015","5,647.31","5,650.83","5,662.54","5,641.44","","-0.06%"
"06/05/2015","5,650.69","5,653.16","5,659.53","5,637.46","","-0.07%"
"06/04/2015","5,654.59","5,661.05","5,665.97","5,639.00","","-0.09%"
"06/03/2015","5,659.55","5,648.75","5,659.55","5,612.27","","0.16%"
"06/02/2015","5,650.46","5,633.99","5,650.46","5,626.81","","0.31%"
"06/01/2015","5,633.23","5,663.84","5,664.57","5,624.36","","-0.23%"
"05/29/2015","5,646.40","5,665.38","5,677.36","5,643.69","","-0.33%"
"05/28/2015","5,665.37","5,660.25","5,671.80","5,654.49","","0.04%"
"05/27/2015","5,663.34","5,652.20","5,664.68","5,630.46","","0.21%"
"05/26/2015","5,651.52","5,649.23","5,671.23","5,646.01","","0.06%"
"05/25/2015","5,648.30","5,650.90","5,671.41","5,622.41","","-0.02%"
"05/22/2015","5,649.40","5,632.53","5,673.68","5,620.17","","0.27%"
"05/21/2015","5,633.93","5,635.13","5,640.70","5,608.32","","0.00%"
"05/20/2015","5,633.72","5,644.60","5,645.21","5,620.74","","-0.24%"
"05/19/2015","5,647.31","5,670.99","5,671.43","5,627.34","","-0.38%"
"05/18/2015","5,668.68","5,686.76","5,688.91","5,661.35","","-0.49%"
"05/15/2015","5,696.48","5,702.68","5,719.32","5,695.07","","-0.05%"
"05/14/2015","5,699.34","5,666.95","5,702.85","5,666.95","","0.56%"
"05/13/2015","5,667.51","5,644.53","5,672.75","5,644.53","","0.66%"
"05/12/2015","5,630.26","5,584.74","5,630.28","5,571.51","","0.88%"
"05/11/2015","5,580.91","5,587.34","5,587.51","5,560.38","","-0.08%"
"05/08/2015","5,585.19","5,565.25","5,585.19","5,544.29","","0.45%"
"05/07/2015","5,560.04","5,585.24","5,614.31","5,560.04","","-0.43%"
"05/06/2015","5,583.78","5,580.99","5,587.06","5,571.45","","0.24%"
"05/05/2015","5,570.63","5,545.20","5,572.05","5,545.20","","0.45%"
"05/04/2015","5,545.87","5,544.77","5,549.74","5,528.78","","0.02%"
"04/30/2015","5,544.87","5,544.98","5,550.31","5,529.23","","0.00%"
"04/29/2015","5,544.99","5,527.78","5,544.99","5,512.75","","0.38%"
"04/28/2015","5,523.73","5,505.16","5,529.20","5,505.16","","0.38%"
"04/27/2015","5,502.96","5,495.15","5,502.96","5,468.49","","0.40%"
"04/24/2015","5,481.03","5,495.79","5,511.05","5,461.76","","0.04%"
"04/23/2015","5,478.64","5,442.76","5,486.38","5,442.76","","0.67%"
"04/22/2015","5,442.23","5,423.89","5,456.81","5,422.71","","0.37%"
"04/21/2015","5,422.27","5,400.20","5,422.27","5,383.92","","0.43%"
"04/20/2015","5,399.32","5,413.29","5,416.64","5,384.16","","-0.11%"
"04/17/2015","5,405.49","5,412.13","5,412.13","5,394.54","","-0.15%"
"04/16/2015","5,413.75","5,423.96","5,430.33","5,395.30","","-0.41%"
"04/15/2015","5,436.20","5,409.43","5,440.72","5,408.43","","0.55%"
"04/14/2015","5,406.25","5,393.23","5,431.03","5,392.09","","0.32%"
"04/13/2015","5,389.04","5,378.78","5,398.85","5,378.78","","0.18%"
"04/10/2015","5,379.30","5,368.55","5,379.60","5,321.82","","0.28%"
"04/08/2015","5,364.27","5,384.94","5,394.86","5,364.27","","-0.38%"
"04/07/2015","5,384.93","5,357.16","5,385.59","5,357.16","","0.78%"
"04/06/2015","5,343.32","5,350.07","5,356.01","5,335.01","","-0.09%"
"04/03/2015","5,347.95","5,340.49","5,356.27","5,330.26","","0.13%"
"04/02/2015","5,340.86","5,323.57","5,344.47","5,312.03","","0.48%"
"04/01/2015","5,315.37","5,306.34","5,327.46","5,306.34","","0.05%"
"03/31/2015","5,312.73","5,329.49","5,329.49","5,304.51","","-0.28%"
"03/30/2015","5,327.78","5,322.41","5,328.53","5,310.20","","0.18%"
"03/27/2015","5,318.13","5,312.36","5,323.68","5,297.81","","0.13%"
"03/26/2015","5,311.27","5,317.95","5,318.42","5,292.28","","-0.07%"
"03/25/2015","5,315.02","5,313.96","5,333.01","5,301.77","","0.29%"
"03/24/2015","5,299.54","5,331.07","5,337.77","5,292.20","","-0.53%"
"03/23/2015","5,327.58","5,318.07","5,327.58","5,284.24","","0.31%"
"03/19/2015","5,311.16","5,260.33","5,314.48","5,260.13","","1.43%"
"03/18/2015","5,236.52","5,370.38","5,373.55","5,232.60","","-2.47%"
"03/17/2015","5,369.41","5,363.38","5,369.41","5,344.26","","0.11%"
"03/16/2015","5,363.36","5,369.91","5,373.57","5,349.04","","-0.12%"
"03/13/2015","5,369.91","5,372.06","5,376.64","5,354.78","","-0.19%"
"03/12/2015","5,380.29","5,370.69","5,380.29","5,354.50","","0.36%"
"03/11/2015","5,361.11","5,372.93","5,381.34","5,344.72","","0.15%"
"03/10/2015","5,353.08","5,381.14","5,387.77","5,352.05","","-0.42%"
"03/09/2015","5,375.91","5,363.61","5,381.05","5,357.04","","0.33%"
"03/06/2015","5,358.36","5,365.90","5,370.77","5,353.57","","0.16%"
"03/05/2015","5,349.78","5,328.21","5,362.05","5,307.40","","0.38%"
"03/04/2015","5,329.45","5,385.58","5,391.67","5,323.48","","-1.02%"
"03/03/2015","5,384.43","5,441.17","5,442.09","5,384.43","","-0.96%"
"03/02/2015","5,436.87","5,448.99","5,468.55","5,422.79","","-0.10%"
"02/27/2015","5,442.26","5,451.64","5,480.71","5,412.35","","0.42%"
"02/26/2015","5,419.33","5,356.01","5,419.33","5,356.01","","1.19%"
"02/25/2015","5,355.77","5,346.25","5,355.77","5,324.62","","0.19%"
"02/24/2015","5,345.60","5,336.94","5,357.30","5,313.13","","0.30%"
"02/23/2015","5,329.76","5,310.93","5,329.80","5,287.42","","0.30%"
"02/20/2015","5,313.92","5,297.34","5,319.41","5,291.88","","0.07%"
"02/19/2015","5,310.13","5,321.76","5,325.74","5,306.34","","-0.17%"
"02/18/2015","5,319.00","5,333.36","5,333.36","5,297.19","","-0.35%"
"02/17/2015","5,337.49","5,345.69","5,347.56","5,329.05","","-0.17%"
"02/16/2015","5,346.44","5,333.38","5,347.96","5,328.95","","0.25%"
"02/13/2015","5,333.27","5,313.13","5,333.27","5,296.66","","0.21%"
"02/12/2015","5,322.25","5,333.65","5,333.65","5,302.96","","-0.21%"
"02/11/2015","5,333.49","5,308.98","5,333.49","5,304.56","","0.53%"
"02/10/2015","5,305.63","5,282.99","5,318.22","5,274.41","","0.43%"
"02/09/2015","5,283.00","5,284.88","5,295.43","5,266.54","","0.05%"
"02/06/2015","5,280.43","5,292.67","5,296.43","5,266.70","","-0.19%"
"02/05/2015","5,290.46","5,255.72","5,294.21","5,253.60","","0.62%"
"02/04/2015","5,257.89","5,263.66","5,270.24","5,249.24","","-0.27%"
"02/03/2015","5,272.26","5,271.48","5,272.42","5,249.05","","0.01%"
"02/02/2015","5,271.81","5,223.66","5,271.81","5,223.66","","0.99%"
"01/30/2015","5,219.94","5,201.07","5,219.96","5,189.53","","0.32%"
"01/29/2015","5,203.19","5,157.05","5,203.19","5,157.05","","1.00%"
"01/28/2015","5,151.58","5,156.90","5,168.35","5,148.93","","-0.11%"
"01/27/2015","5,157.06","5,156.74","5,158.43","5,137.17","","0.04%"
"01/26/2015","5,154.95","5,158.14","5,158.57","5,142.43","","-0.06%"
"01/23/2015","5,158.14","5,147.51","5,158.88","5,142.97","","0.22%"
"01/22/2015","5,146.80","5,153.32","5,153.43","5,131.06","","-0.11%"
"01/21/2015","5,152.36","5,154.22","5,170.31","5,142.39","","-0.06%"
"01/20/2015","5,155.42","5,142.92","5,157.24","5,133.93","","0.24%"
"01/19/2015","5,143.07","5,139.21","5,155.57","5,122.15","","0.10%"
"01/16/2015","5,138.05","5,101.51","5,140.19","5,094.40","","0.73%"
"01/15/2015","5,100.58","5,121.58","5,148.44","5,085.24","","-0.38%"
"01/13/2015","5,119.98","5,120.68","5,125.20","5,104.65","","0.01%"
"01/12/2015","5,119.32","5,048.72","5,120.05","5,048.72","","1.32%"
"01/09/2015","5,052.77","5,050.20","5,076.61","5,044.58","","0.01%"
"01/08/2015","5,052.03","5,078.01","5,079.01","5,034.88","","-0.55%"
"01/07/2015","5,080.01","5,084.24","5,084.24","5,059.62","","-0.15%"
"01/06/2015","5,087.65","5,083.97","5,091.51","5,060.23","","-0.43%"
"01/05/2015","5,109.65","5,108.07","5,112.83","5,082.20","","0.04%"
"01/02/2015","5,107.86","5,091.45","5,125.70","5,091.45","","0.35%"
"12/31/2014","5,089.99","5,110.21","5,130.26","5,079.37","","-0.37%"
"12/30/2014","5,109.01","5,101.15","5,117.00","5,094.68","","0.27%"
"12/29/2014","5,095.36","5,094.52","5,098.37","5,069.81","","0.11%"
"12/26/2014","5,089.77","5,084.09","5,092.77","5,079.24","","0.18%"
"12/25/2014","5,080.83","5,074.89","5,083.17","5,061.28","","0.15%"
"12/24/2014","5,073.43","5,071.09","5,090.35","5,064.58","","-0.36%"
"12/23/2014","5,091.58","5,150.11","5,158.02","5,090.00","","-0.98%"
"12/22/2014","5,141.85","5,145.01","5,199.29","5,134.82","","0.60%"
"12/19/2014","5,110.99","5,088.63","5,119.55","5,084.36","","0.60%"
"12/18/2014","5,080.48","5,009.01","5,082.22","5,008.50","","1.46%"
"12/17/2014","5,007.39","4,961.99","5,007.39","4,961.99","","1.01%"
"12/16/2014","4,957.26","4,949.38","4,966.78","4,949.38","","0.16%"
"12/15/2014","4,949.58","4,934.43","4,954.77","4,934.43","","0.36%"
"12/12/2014","4,932.04","4,936.11","4,936.11","4,926.13","","-0.01%"
"12/11/2014","4,932.52","4,933.31","4,942.08","4,930.01","","-0.01%"
"12/10/2014","4,933.08","4,949.69","4,951.02","4,926.51","","-0.34%"
"12/09/2014","4,949.96","4,969.14","4,970.19","4,946.60","","-0.37%"
"12/08/2014","4,968.45","4,983.49","4,983.49","4,964.08","","-0.26%"
"12/05/2014","4,981.27","4,977.07","4,981.27","4,959.24","","-0.01%"
"12/04/2014","4,981.97","4,975.88","4,981.97","4,956.44","","0.08%"
"12/03/2014","4,978.14","4,965.53","4,982.56","4,965.53","","0.32%"
"12/02/2014","4,962.13","4,968.43","4,973.12","4,958.29","","-0.12%"
"12/01/2014","4,967.93","4,978.59","5,000.09","4,967.59","","-0.04%"
"11/28/2014","4,969.76","4,976.07","4,984.65","4,965.29","","-0.23%"
"11/27/2014","4,981.07","4,979.35","5,002.24","4,966.72","","0.09%"
"11/26/2014","4,976.69","4,995.82","4,995.82","4,959.34","","-0.41%"
"11/25/2014","4,996.97","5,007.30","5,012.63","4,979.81","","0.00%"
"11/24/2014","4,996.90","4,973.97","5,011.38","4,973.97","","0.51%"
"11/21/2014","4,971.37","4,938.94","4,971.88","4,938.42","","0.69%"
"11/20/2014","4,937.27","4,916.63","4,938.63","4,916.63","","0.53%"
"11/19/2014","4,911.42","4,915.80","4,936.05","4,910.13","","-0.05%"
"11/18/2014","4,913.86","4,913.17","4,927.83","4,903.60","","0.05%"
"11/17/2014","4,911.48","4,908.33","4,919.48","4,901.99","","0.14%"
"11/14/2014","4,904.42","4,934.24","4,934.24","4,900.38","","-0.60%"
"11/13/2014","4,934.06","4,978.07","4,978.07","4,915.14","","-0.89%"
"11/12/2014","4,978.55","4,970.25","4,978.98","4,963.65","","0.13%"
"11/11/2014","4,972.04","4,988.94","4,988.94","4,967.98","","-0.36%"
"11/10/2014","4,990.07","5,001.22","5,009.71","4,977.54","","-0.20%"
"11/07/2014","4,999.91","5,028.69","5,041.58","4,999.91","","-0.29%"
"11/06/2014","5,014.32","4,973.34","5,014.32","4,944.86","","0.35%"
"11/05/2014","4,996.64","4,963.03","4,996.64","4,949.00","","0.45%"
"11/04/2014","4,974.48","4,975.70","4,993.01","4,970.76","","0.11%"
"11/03/2014","4,969.00","4,901.11","4,979.62","4,896.88","","1.34%"
"10/31/2014","4,903.10","4,816.58","4,903.22","4,814.57","","1.80%"
"10/30/2014","4,816.56","4,737.68","4,816.73","4,727.74","","1.53%"
"10/29/2014","4,743.81","4,760.61","4,787.08","4,730.17","","-0.22%"
"10/28/2014","4,754.43","4,693.69","4,754.43","4,693.69","","1.63%"
"10/27/2014","4,678.26","4,620.12","4,678.26","4,620.12","","1.54%"
"10/23/2014","4,607.16","4,602.03","4,607.16","4,584.53","","0.12%"
"10/22/2014","4,601.70","4,613.51","4,616.20","4,600.33","","-0.17%"
"10/21/2014","4,609.71","4,604.39","4,610.31","4,593.73","","0.12%"
"10/20/2014","4,604.24","4,608.34","4,610.12","4,587.49","","-0.10%"
"10/17/2014","4,609.00","4,615.97","4,616.45","4,593.88","","-0.11%"
"10/16/2014","4,613.85","4,612.97","4,615.63","4,602.64","","0.00%"
"10/14/2014","4,614.02","4,610.89","4,616.87","4,596.43","","0.08%"
"10/13/2014","4,610.48","4,611.19","4,614.91","4,600.55","","0.09%"
"10/10/2014","4,606.25","4,601.03","4,608.83","4,583.18","","0.18%"
"10/09/2014","4,597.79","4,591.51","4,601.59","4,586.84","","0.09%"
"10/08/2014","4,593.68","4,597.93","4,600.89","4,589.82","","-0.07%"
"10/07/2014","4,596.68","4,593.79","4,600.16","4,590.45","","0.03%"
"10/06/2014","4,595.35","4,585.66","4,597.82","4,585.66","","0.21%"
"10/03/2014","4,585.66","4,588.28","4,589.45","4,566.84","","0.13%"
"10/02/2014","4,579.56","4,579.59","4,588.88","4,575.45","","-0.03%"
"10/01/2014","4,581.09","4,579.39","4,585.19","4,578.47","","0.02%"
"09/30/2014","4,580.30","4,583.08","4,586.01","4,569.56","","-0.10%"
"09/29/2014","4,584.74","4,596.35","4,600.99","4,574.17","","-0.27%"
"09/26/2014","4,597.33","4,623.91","4,623.91","4,579.47","","-0.54%"
"09/25/2014","4,622.33","4,622.60","4,626.92","4,615.21","","-0.01%"
"09/24/2014","4,622.63","4,624.71","4,627.30","4,611.38","","-0.11%"
"09/23/2014","4,627.61","4,605.26","4,628.43","4,605.13","","0.49%"
"09/22/2014","4,604.95","4,602.18","4,614.95","4,597.69","","-0.10%"
"09/19/2014","4,609.39","4,597.68","4,609.39","4,592.58","","0.17%"
"09/18/2014","4,601.68","4,601.85","4,606.19","4,589.20","","-0.11%"
"09/17/2014","4,606.52","4,602.47","4,606.52","4,593.84","","0.07%"
"09/16/2014","4,603.42","4,615.21","4,619.38","4,603.42","","-0.28%"
"09/15/2014","4,616.49","4,622.08","4,625.69","4,604.29","","-0.14%"
"09/12/2014","4,622.98","4,626.54","4,632.05","4,617.60","","-0.44%"
"09/11/2014","4,643.31","4,642.73","4,647.63","4,631.83","","-0.09%"
"09/10/2014","4,647.47","4,657.51","4,659.61","4,647.47","","-0.21%"
"09/09/2014","4,657.46","4,656.66","4,658.80","4,646.79","","0.12%"
"09/08/2014","4,651.92","4,666.35","4,666.35","4,640.88","","-0.30%"
"09/05/2014","4,665.99","4,662.85","4,672.49","4,657.91","","0.07%"
"09/04/2014","4,662.57","4,662.44","4,663.87","4,651.15","","0.01%"
"09/03/2014","4,662.31","4,663.72","4,670.59","4,659.20","","-0.03%"
"09/02/2014","4,663.93","4,684.46","4,684.48","4,651.04","","-0.33%"
"09/01/2014","4,679.57","4,682.64","4,682.64","4,672.38","","-0.06%"
"08/29/2014","4,682.60","4,685.18","4,687.01","4,677.93","","-0.05%"
"08/28/2014","4,684.81","4,691.44","4,691.44","4,681.20","","-0.14%"
"08/27/2014","4,691.60","4,695.52","4,697.07","4,681.73","","-0.19%"
"08/26/2014","4,700.69","4,691.09","4,701.11","4,689.34","","0.20%"
"08/25/2014","4,691.47","4,698.91","4,700.30","4,691.04","","-0.18%"
"08/22/2014","4,699.94","4,711.28","4,713.21","4,694.99","","-0.24%"
"08/21/2014","4,711.28","4,681.16","4,711.28","4,681.16","","0.66%"
"08/20/2014","4,680.17","4,669.86","4,685.35","4,669.54","","0.30%"
"08/19/2014","4,666.28","4,657.98","4,666.81","4,646.28","","0.18%"
"08/18/2014","4,657.71","4,654.50","4,660.63","4,649.26","","0.05%"
"08/15/2014","4,655.23","4,669.49","4,674.18","4,653.91","","-0.31%"
"08/14/2014","4,669.49","4,657.95","4,672.53","4,655.97","","0.06%"
"08/12/2014","4,666.51","4,666.43","4,673.05","4,657.81","","0.01%"
"08/11/2014","4,665.98","4,668.81","4,681.69","4,658.58","","0.03%"
"08/08/2014","4,664.71","4,679.24","4,680.15","4,657.52","","-0.42%"
"08/07/2014","4,684.32","4,678.22","4,686.15","4,674.27","","0.15%"
"08/06/2014","4,677.48","4,680.15","4,688.33","4,659.65","","-0.03%"
"08/05/2014","4,679.09","4,664.34","4,683.01","4,658.48","","0.33%"
"08/04/2014","4,663.82","4,688.36","4,689.74","4,660.36","","-0.52%"
"08/01/2014","4,688.24","4,670.83","4,688.24","4,655.55","","0.30%"
"07/31/2014","4,674.34","4,685.11","4,685.11","4,651.60","","-0.21%"
"07/24/2014","4,684.04","4,690.02","4,700.19","4,671.00","","-0.15%"
"07/23/2014","4,691.02","4,692.73","4,704.04","4,676.03","","0.01%"
"07/22/2014","4,690.77","4,675.60","4,695.49","4,674.64","","0.34%"
"07/21/2014","4,675.05","4,654.47","4,675.05","4,652.12","","0.44%"
"07/18/2014","4,654.77","4,642.97","4,655.13","4,638.06","","0.46%"
"07/17/2014","4,633.23","4,637.31","4,637.31","4,613.79","","-0.10%"
"07/16/2014","4,638.08","4,624.27","4,640.74","4,618.40","","0.21%"
"07/15/2014","4,628.37","4,619.69","4,630.21","4,614.55","","-0.13%"
"07/14/2014","4,634.21","4,637.37","4,639.54","4,627.20","","-0.05%"
"07/11/2014","4,636.52","4,634.00","4,639.42","4,630.96","","0.05%"
"07/10/2014","4,634.04","4,638.73","4,642.91","4,617.05","","0.01%"
"07/09/2014","4,633.79","4,645.97","4,650.13","4,633.34","","-0.24%"
"07/08/2014","4,644.95","4,611.14","4,649.19","4,611.14","","0.73%"
"07/07/2014","4,611.14","4,600.24","4,611.40","4,597.68","","0.24%"
"07/04/2014","4,600.13","4,586.28","4,612.07","4,584.25","","0.30%"
"07/03/2014","4,586.20","4,576.49","4,588.84","4,569.85","","0.26%"
"07/02/2014","4,574.13","4,580.11","4,586.00","4,571.17","","-0.09%"
"07/01/2014","4,578.08","4,597.41","4,604.57","4,558.86","","-0.39%"
"06/30/2014","4,595.86","4,601.14","4,612.87","4,589.62","","-0.08%"
"06/27/2014","4,599.33","4,597.23","4,613.03","4,587.44","","-0.03%"
"06/26/2014","4,600.67","4,606.92","4,616.07","4,593.92","","-0.13%"
"06/25/2014","4,606.83","4,609.91","4,610.14","4,597.67","","-0.06%"
"06/24/2014","4,609.46","4,595.04","4,609.50","4,585.59","","0.30%"
"06/23/2014","4,595.48","4,591.69","4,597.59","4,578.04","","0.06%"
"06/20/2014","4,592.72","4,566.46","4,593.32","4,566.21","","0.69%"
"06/19/2014","4,561.29","4,551.95","4,564.15","4,541.74","","0.26%"
"06/18/2014","4,549.51","4,551.07","4,555.62","4,547.06","","-0.16%"
"06/17/2014","4,556.63","4,553.25","4,556.63","4,536.96","","0.14%"
"06/16/2014","4,550.27","4,547.94","4,557.86","4,542.07","","0.03%"
"06/13/2014","4,548.96","4,564.69","4,565.16","4,546.48","","-0.56%"
"06/12/2014","4,574.49","4,597.96","4,605.55","4,572.18","","-0.38%"
"06/11/2014","4,592.10","4,558.65","4,592.10","4,558.59","","0.67%"
"06/10/2014","4,561.68","4,533.38","4,561.68","4,529.24","","0.60%"
"06/09/2014","4,534.35","4,541.23","4,541.23","4,521.59","","-0.14%"
"06/06/2014","4,540.68","4,518.44","4,540.68","4,509.20","","0.57%"
"06/05/2014","4,514.79","4,519.51","4,523.51","4,497.23","","0.07%"
"06/04/2014","4,511.77","4,546.25","4,547.42","4,509.37","","-0.64%"
"06/03/2014","4,540.63","4,557.55","4,593.80","4,535.78","","-0.33%"
"06/02/2014","4,555.74","4,540.44","4,558.10","4,510.52","","0.40%"
"05/30/2014","4,537.54","4,503.34","4,537.81","4,494.27","","0.79%"
"05/29/2014","4,501.95","4,505.84","4,509.05","4,494.30","","-0.10%"
"05/28/2014","4,506.51","4,521.56","4,521.56","4,493.79","","-0.32%"
"05/27/2014","4,520.82","4,520.84","4,528.43","4,515.16","","0.01%"
"05/26/2014","4,520.56","4,537.34","4,537.34","4,507.20","","-0.31%"
"05/23/2014","4,534.70","4,555.68","4,556.18","4,529.38","","-0.54%"
"05/22/2014","4,559.40","4,557.92","4,565.05","4,549.27","","-0.24%"
"05/21/2014","4,570.29","4,575.97","4,581.05","4,561.06","","-0.07%"
"05/20/2014","4,573.28","4,559.91","4,573.66","4,559.55","","0.37%"
"05/19/2014","4,556.59","4,543.56","4,573.49","4,543.56","","0.28%"
"05/16/2014","4,543.87","4,534.73","4,551.00","4,526.21","","0.39%"
"05/15/2014","4,526.28","4,519.93","4,530.71","4,511.98","","0.20%"
"05/14/2014","4,517.45","4,526.45","4,529.28","4,508.59","","-0.17%"
"05/13/2014","4,525.00","4,520.81","4,533.24","4,516.20","","-0.06%"
"05/12/2014","4,527.94","4,527.31","4,532.94","4,517.21","","0.24%"
"05/09/2014","4,516.90","4,508.95","4,517.16","4,508.95","","0.18%"
"05/08/2014","4,508.78","4,514.88","4,517.02","4,504.35","","0.11%"
"05/07/2014","4,504.04","4,504.42","4,515.27","4,499.41","","-0.03%"
"05/06/2014","4,505.29","4,500.54","4,506.45","4,488.93","","0.06%"
"05/05/2014","4,502.63","4,505.69","4,515.67","4,497.65","","-0.09%"
"05/02/2014","4,506.71","4,489.30","4,512.37","4,489.30","","0.43%"
"04/30/2014","4,487.55","4,481.26","4,487.55","4,465.81","","-0.09%"
"04/29/2014","4,491.42","4,514.42","4,514.42","4,477.59","","-0.51%"
"04/28/2014","4,514.42","4,523.07","4,526.61","4,502.32","","-0.29%"
"04/25/2014","4,527.37","4,530.67","4,532.57","4,513.16","","-0.07%"
"04/24/2014","4,530.76","4,533.55","4,538.98","4,524.61","","-0.01%"
"04/23/2014","4,531.05","4,544.12","4,554.97","4,525.63","","-0.23%"
"04/22/2014","4,541.56","4,542.34","4,552.32","4,528.61","","-0.01%"
"04/21/2014","4,542.23","4,535.83","4,542.88","4,520.18","","0.15%"
"04/18/2014","4,535.57","4,536.10","4,540.95","4,531.68","","-0.10%"
"04/17/2014","4,540.16","4,557.64","4,561.72","4,530.29","","-0.38%"
"04/16/2014","4,557.35","4,553.97","4,557.35","4,545.02","","0.01%"
"04/15/2014","4,556.99","4,577.32","4,585.36","4,548.14","","-0.44%"
"04/14/2014","4,577.04","4,588.39","4,592.84","4,576.37","","-0.29%"
"04/11/2014","4,590.13","4,608.94","4,608.94","4,580.99","","-0.44%"
"04/10/2014","4,610.28","4,590.22","4,611.10","4,590.22","","0.45%"
"04/08/2014","4,589.45","4,586.91","4,595.78","4,581.85","","0.05%"
"04/07/2014","4,587.10","4,597.62","4,599.00","4,582.77","","-0.22%"
"04/04/2014","4,597.29","4,585.06","4,597.29","4,572.20","","0.41%"
"04/03/2014","4,578.31","4,578.12","4,579.57","4,558.81","","-0.04%"
"04/02/2014","4,580.14","4,592.96","4,598.66","4,565.90","","-0.27%"
"04/01/2014","4,592.55","4,595.66","4,600.32","4,575.51","","0.03%"
"03/31/2014","4,591.17","4,585.07","4,591.17","4,563.70","","0.13%"
"03/28/2014","4,585.18","4,567.11","4,585.18","4,552.99","","0.06%"
"03/27/2014","4,582.37","4,590.60","4,590.60","4,571.53","","-0.24%"
"03/26/2014","4,593.35","4,604.75","4,605.24","4,584.94","","-0.25%"
"03/25/2014","4,604.84","4,608.88","4,615.79","4,595.10","","0.20%"
"03/24/2014","4,595.70","4,615.71","4,615.71","4,585.45","","-0.40%"
"03/21/2014","4,614.35","4,622.54","4,622.54","4,608.86","","-0.14%"
"03/19/2014","4,620.80","4,612.80","4,629.30","4,602.40","","-0.21%"
